name_song,popularity_songs,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,followers,genres,name_artists,popularity_artists,release_year,cluster
O paciente,13,229640,0,0.733,0.562,7,-15.905,1,0.0693,0.129,0.000746,0.0551,0.63,122.369,4,47249.0,['portuguese rock'],GNR,43,1988.0,0
Efectivamente,12,198507,0,0.754,0.667,9,-16.601,0,0.0435,0.293,0.0984,0.0825,0.773,131.367,4,47249.0,['portuguese rock'],GNR,43,1988.0,0
Pós modernos,12,274133,0,0.698,0.737,0,-15.097,1,0.048,0.152,0.00228,0.0657,0.831,144.714,4,47249.0,['portuguese rock'],GNR,43,1988.0,0
Nova gente,9,224267,0,0.68,0.525,0,-16.184,1,0.0428,0.167,0.00279,0.393,0.963,93.59,4,47249.0,['portuguese rock'],GNR,43,1988.0,0
Coimbra B,7,130267,0,0.64,0.0968,9,-22.981,0,0.0849,0.906,0.888,0.0791,0.198,116.929,4,47249.0,['portuguese rock'],GNR,43,1988.0,2
Dá fundo,7,183160,0,0.664,0.555,10,-15.623,1,0.0535,0.137,0.0016,0.0976,0.905,138.634,4,47249.0,['portuguese rock'],GNR,43,1988.0,0
Impressões digitais,21,247907,0,0.805,0.683,0,-13.679,1,0.04,0.0542,0.00195,0.62,0.961,131.006,4,47249.0,['portuguese rock'],GNR,43,1989.0,0
Dama ou tigre,12,318467,0,0.779,0.47,0,-13.074,1,0.0377,0.00205,0.302,0.322,0.931,120.044,4,47249.0,['portuguese rock'],GNR,43,1989.0,0
Valsa dos detectives,11,198867,0,0.398,0.254,8,-15.26,0,0.193,0.615,0.0,0.487,0.558,171.81,3,47249.0,['portuguese rock'],GNR,43,1989.0,2
Morte ao sol,10,278827,0,0.644,0.497,0,-14.611,1,0.036,0.0265,5.78e-05,0.368,0.584,76.034,4,47249.0,['portuguese rock'],GNR,43,1989.0,0
Usa - Live,15,308773,0,0.357,0.787,6,-12.964,1,0.0442,0.224,0.36,0.415,0.235,140.428,4,47249.0,['portuguese rock'],GNR,43,1990.0,0
Homens temporariamente sós - Live,14,244267,0,0.312,0.699,0,-11.709,1,0.0718,0.0359,0.00111,0.938,0.465,205.973,4,47249.0,['portuguese rock'],GNR,43,1990.0,0
Dunas - Live,11,406373,0,0.651,0.6,7,-14.633,1,0.0484,0.37,0.000312,0.955,0.551,119.869,4,47249.0,['portuguese rock'],GNR,43,1990.0,0
Morte ao sol - Live,10,316093,0,0.318,0.841,0,-11.715,1,0.0542,0.211,0.00633,0.491,0.146,144.609,4,47249.0,['portuguese rock'],GNR,43,1990.0,0
Runaway - Live,10,193627,0,0.533,0.904,0,-11.61,1,0.109,0.237,0.000637,0.878,0.33,147.683,4,47249.0,['portuguese rock'],GNR,43,1990.0,0
Video Maria - Live,9,415933,0,0.586,0.557,0,-14.324,1,0.0542,0.0743,0.00833,0.269,0.548,125.944,4,47249.0,['portuguese rock'],GNR,43,1990.0,0
Valsa dos detectives - Live,9,218800,0,0.373,0.701,9,-13.755,0,0.208,0.717,0.00178,0.863,0.316,96.322,3,47249.0,['portuguese rock'],GNR,43,1990.0,2
Bellevue - Live,9,286027,0,0.393,0.601,0,-14.728,1,0.0886,0.465,4.84e-06,0.957,0.763,207.4,4,47249.0,['portuguese rock'],GNR,43,1990.0,0
Efectivamente - Live,9,283467,0,0.519,0.958,0,-12.313,1,0.0521,0.236,0.0459,0.902,0.261,137.064,4,47249.0,['portuguese rock'],GNR,43,1990.0,0
Impressões digitais - Live,7,245600,0,0.644,0.92,0,-11.682,1,0.0413,0.0722,0.000175,0.74,0.353,135.7,4,47249.0,['portuguese rock'],GNR,43,1990.0,0
Dá fundo - Live,7,225800,0,0.509,0.895,5,-10.748,0,0.0503,0.352,3.66e-06,0.889,0.391,152.496,4,47249.0,['portuguese rock'],GNR,43,1990.0,0
Nova gente - Live,7,380707,0,0.514,0.709,0,-13.609,1,0.0438,0.191,0.0199,0.761,0.501,106.85,4,47249.0,['portuguese rock'],GNR,43,1990.0,0
Hardcore (1° escalão) - Live,7,359267,0,0.368,0.937,2,-12.024,1,0.0675,0.167,0.00309,0.906,0.168,154.403,4,47249.0,['portuguese rock'],GNR,43,1990.0,0
Falha humana - Live,7,238467,0,0.478,0.794,2,-14.65,1,0.0439,0.338,0.00249,0.91,0.202,137.696,4,47249.0,['portuguese rock'],GNR,43,1990.0,0
Dama ou tigre - Live,7,314733,0,0.663,0.663,0,-13.418,1,0.0385,0.0272,0.00225,0.351,0.675,124.901,4,47249.0,['portuguese rock'],GNR,43,1990.0,0
Pronúncia do norte,41,205827,0,0.72,0.391,0,-12.948,1,0.0494,0.714,2.05e-05,0.161,0.219,110.707,4,47249.0,['portuguese rock'],GNR,43,1992.0,0
Sangue oculto,38,315533,0,0.525,0.781,9,-11.049,0,0.0417,0.0689,0.000351,0.34,0.382,127.939,4,47249.0,['portuguese rock'],GNR,43,1992.0,0
Sangue oculto II,23,274773,0,0.566,0.724,9,-12.161,0,0.0369,0.0211,0.0331,0.239,0.46,127.753,4,47249.0,['portuguese rock'],GNR,43,1992.0,0
Ana Lee,18,197667,0,0.678,0.437,4,-15.147,1,0.0744,0.494,0.00199,0.378,0.436,137.149,4,47249.0,['portuguese rock'],GNR,43,1992.0,0
Quando telephone pecca,17,205400,0,0.554,0.767,7,-11.601,1,0.0337,0.0293,0.00324,0.138,0.454,143.103,4,47249.0,['portuguese rock'],GNR,43,1992.0,0
Toxicidade,17,344827,0,0.486,0.387,4,-12.587,1,0.029,0.361,0.223,0.149,0.12,129.683,4,47249.0,['portuguese rock'],GNR,43,1992.0,2
Acorda,16,247400,0,0.572,0.775,0,-11.12,1,0.0402,0.118,0.568,0.061,0.496,143.915,4,47249.0,['portuguese rock'],GNR,43,1992.0,0
Sub-16,15,204800,0,0.669,0.515,0,-12.863,1,0.0293,0.157,0.323,0.16,0.702,137.103,4,47249.0,['portuguese rock'],GNR,43,1992.0,0
Que importa?,11,227533,0,0.436,0.411,4,-13.055,1,0.0333,0.519,0.0011,0.343,0.788,202.125,4,47249.0,['portuguese rock'],GNR,43,1992.0,0
Homem mau,11,290173,0,0.683,0.756,2,-10.86,1,0.0457,0.0546,0.0662,0.154,0.602,123.601,4,47249.0,['portuguese rock'],GNR,43,1992.0,0
+ Vale nunca,13,314400,0,0.703,0.563,0,-11.992,1,0.0479,0.0396,0.00641,0.14,0.859,120.214,4,47249.0,['portuguese rock'],GNR,43,1994.0,0
Dominó,13,238093,0,0.581,0.762,0,-12.023,1,0.028,0.169,0.0382,0.204,0.57,136.872,4,47249.0,['portuguese rock'],GNR,43,1994.0,0
Tirana,18,299733,0,0.587,0.533,0,-9.646,1,0.0317,0.407,0.000244,0.233,0.475,82.013,4,47249.0,['portuguese rock'],GNR,43,1998.0,0
Mosquito,15,242067,0,0.774,0.622,9,-6.096,0,0.0513,0.0227,0.0,0.107,0.747,76.324,3,47249.0,['portuguese rock'],GNR,43,1998.0,0
Ananás,12,189133,0,0.646,0.429,0,-8.684,1,0.0311,0.555,0.00413,0.0988,0.533,135.084,4,47249.0,['portuguese rock'],GNR,43,1998.0,0
Asas,36,232853,0,0.61,0.524,0,-8.81,1,0.0251,0.154,0.0434,0.0825,0.544,176.111,4,47249.0,['portuguese rock'],GNR,43,2000.0,0
Popless,26,294760,0,0.678,0.726,0,-8.121,0,0.0269,0.166,0.141,0.0648,0.648,104.002,4,47249.0,['portuguese rock'],GNR,43,2000.0,0
Waiting For The Morning,35,298627,0,0.488,0.427,2,-11.274,1,0.0248,0.273,3.6e-06,0.102,0.17,79.364,4,1604.0,['classic norwegian pop'],Bobbysocks,36,1986.0,0
Cheerio,42,240067,0,0.533,0.506,7,-7.304,1,0.0245,0.565,0.0,0.113,0.252,74.816,4,714.0,[],The Monroes,32,1985.0,0
Sunday People,32,216213,0,0.712,0.897,5,-4.237,1,0.0283,0.111,0.0,0.128,0.936,116.886,4,714.0,[],The Monroes,32,1983.0,0
Move in Closer - 83 Version,14,218080,0,0.526,0.872,2,-5.29,1,0.0399,0.0801,7.82e-06,0.0357,0.663,138.936,4,714.0,[],The Monroes,32,1983.0,0
Arabian Night,10,221453,0,0.596,0.907,4,-3.777,0,0.0289,0.15,0.0,0.349,0.871,132.711,4,714.0,[],The Monroes,32,1983.0,0
Heaven Can Wait,24,237173,0,0.585,0.327,3,-8.942,1,0.025,0.42,2.3e-05,0.0988,0.207,74.729,4,714.0,[],The Monroes,32,1985.0,2
Jeanette,21,246613,0,0.74,0.895,10,-4.393,1,0.0292,0.0575,0.00033,0.3,0.892,135.147,4,714.0,[],The Monroes,32,1985.0,0
Wish You Were Here,16,233587,0,0.551,0.605,2,-6.673,1,0.025,0.301,4.98e-06,0.131,0.309,99.784,4,714.0,[],The Monroes,32,1985.0,0
How Strong Is Your Love,14,252373,0,0.592,0.492,7,-8.551,1,0.0241,0.486,2.2e-06,0.152,0.374,83.487,4,714.0,[],The Monroes,32,1985.0,0
Move in Closer - 85 Version,12,281400,0,0.675,0.916,9,-4.093,1,0.0267,0.101,0.00168,0.208,0.918,132.639,4,714.0,[],The Monroes,32,1985.0,0
Lady on 5th Avenue,11,204280,0,0.46,0.481,7,-8.241,1,0.0275,0.531,0.0,0.194,0.31,181.05,3,714.0,[],The Monroes,32,1985.0,2
Beating of a Lovers Heart,10,259813,0,0.623,0.909,8,-5.372,1,0.0294,0.14,0.000257,0.0716,0.881,135.847,4,714.0,[],The Monroes,32,1985.0,0
Let's Go,10,204320,0,0.706,0.954,7,-5.569,1,0.0344,0.474,0.0362,0.279,0.847,117.527,4,714.0,[],The Monroes,32,1985.0,0
Just Another Normal Day,23,229067,0,0.483,0.582,0,-10.796,1,0.0248,0.176,1.22e-05,0.175,0.344,165.998,4,714.0,[],The Monroes,32,1993.0,0
Miraculous Weekend,42,200773,0,0.576,0.285,8,-10.04,1,0.122,0.891,4.21e-06,0.133,0.56,199.991,4,4586.0,['psychedelic folk rock'],Peter Ivers,31,1985.0,0
Love Is a Jungle,23,181080,0,0.514,0.476,7,-11.432,0,0.134,0.505,3.01e-06,0.167,0.625,82.452,4,4586.0,['psychedelic folk rock'],Peter Ivers,31,1985.0,0
Amante Profissional,41,207747,0,0.73,0.852,2,-9.12,1,0.0524,0.131,8e-06,0.0248,0.942,143.498,4,25343.0,['rock nacional brasileiro'],Herva Doce,35,1985.0,0
Una paloma blanca,41,208293,0,0.564,0.794,7,-9.052,1,0.194,0.219,0.0,0.157,0.805,184.837,4,5798.0,['rumba'],Los Calis (F),39,1985.0,0
No sabía lo que hacía,37,272413,0,0.588,0.592,8,-10.466,0,0.0413,0.139,0.0,0.093,0.666,97.067,4,5798.0,['rumba'],Los Calis (F),39,1985.0,0
Caballo que galopa,31,176067,0,0.668,0.725,8,-9.253,1,0.0297,0.152,1.21e-06,0.0705,0.925,95.933,4,5798.0,['rumba'],Los Calis (F),39,1985.0,0
Libertad para ti,30,187667,0,0.622,0.748,2,-7.348,1,0.0393,0.169,0.0,0.126,0.718,138.06,4,5798.0,['rumba'],Los Calis (F),39,1985.0,0
Heroína,37,260987,0,0.616,0.649,2,-8.542,1,0.136,0.252,0.0,0.162,0.393,103.556,4,5798.0,['rumba'],Los Calis (F),39,1985.0,0
Quién te riza el pelo,28,214973,0,0.623,0.768,0,-8.166,0,0.0302,0.109,0.0,0.0779,0.891,150.092,4,5798.0,['rumba'],Los Calis (F),39,1985.0,0
No dejo de pensar en ti,27,142440,0,0.664,0.688,8,-9.845,0,0.0501,0.449,0.0,0.197,0.744,99.258,4,5798.0,['rumba'],Los Calis (F),39,1985.0,0
Será difícil ser feliz,27,165373,0,0.706,0.712,1,-9.06,0,0.043,0.264,0.0,0.0777,0.566,148.035,4,5798.0,['rumba'],Los Calis (F),39,1985.0,0
Basta ya,23,150120,0,0.669,0.788,8,-9.408,0,0.0764,0.141,0.0,0.0754,0.967,178.521,4,5798.0,['rumba'],Los Calis (F),39,1985.0,0
Dime,20,276947,0,0.577,0.597,2,-9.766,1,0.026,0.412,0.000685,0.091,0.509,134.934,4,5798.0,['rumba'],Los Calis (F),39,1985.0,0
Heroína - Versión larga,20,377053,0,0.675,0.727,11,-11.644,0,0.0485,0.218,1.26e-05,0.327,0.751,102.778,4,5798.0,['rumba'],Los Calis (F),39,1985.0,0
Amor en una noche,18,260240,0,0.679,0.91,0,-7.555,0,0.155,0.209,0.0,0.28,0.735,100.805,4,5798.0,['rumba'],Los Calis (F),39,1987.0,0
Pull Back the Bolt,39,175320,0,0.319,0.829,11,-4.496,1,0.0505,3.85e-06,0.867,0.278,0.541,77.031,4,5789.0,['experimental rock'],Minimal Man,28,1985.0,0
Election Day - 2010 Remaster,39,329107,0,0.716,0.634,2,-9.332,1,0.0315,0.000557,7.29e-05,0.249,0.348,110.789,4,22030.0,"['new romantic', 'new wave', 'new wave pop', 'synthpop']",Arcadia,34,1985.0,0
Goodbye Is Forever - 2010 Remaster,31,228560,0,0.695,0.552,0,-9.077,1,0.0319,0.0525,2.7e-06,0.129,0.835,103.348,4,22030.0,"['new romantic', 'new wave', 'new wave pop', 'synthpop']",Arcadia,34,1985.0,0
The Promise - 2010 Remaster,28,449147,0,0.619,0.682,9,-9.968,0,0.0384,0.0585,0.00016,0.0373,0.585,116.755,4,22030.0,"['new romantic', 'new wave', 'new wave pop', 'synthpop']",Arcadia,34,1985.0,0
Election Day,31,327600,0,0.695,0.699,2,-9.486,1,0.0423,0.00558,1.87e-05,0.341,0.422,110.832,4,22030.0,"['new romantic', 'new wave', 'new wave pop', 'synthpop']",Arcadia,34,1985.0,0
Little Rascal (いたずら天使) - 2007 ver.,32,224187,0,0.23,0.358,5,-16.656,1,0.0474,0.957,0.688,0.414,0.525,81.96,4,23357.0,['japanese soundtrack'],Toshifumi Hinata,56,1985.0,2
Sarah-Menuet,34,77787,0,0.236,0.191,5,-14.869,1,0.0444,0.981,0.737,0.103,0.061,90.917,4,23357.0,['japanese soundtrack'],Toshifumi Hinata,56,1985.0,2
Mother's Grace,23,111013,0,0.276,0.0554,9,-20.589,0,0.0333,0.959,0.824,0.111,0.0998,77.262,3,23357.0,['japanese soundtrack'],Toshifumi Hinata,56,1985.0,2
One Man's Dream,59,163200,0,0.363,0.115,0,-20.386,0,0.0352,0.984,0.975,0.135,0.188,122.598,4,341581.0,['new age'],Yanni,63,1986.0,2
In The Morning Light,54,228013,0,0.343,0.131,9,-20.507,1,0.0319,0.981,0.903,0.07,0.177,104.798,4,341581.0,['new age'],Yanni,63,1986.0,2
Reflections of Passion,50,272867,0,0.428,0.16,2,-17.424,1,0.0319,0.823,0.00673,0.101,0.101,140.25,3,341581.0,['new age'],Yanni,63,1986.0,2
In The Mirror,41,242133,0,0.178,0.21,5,-19.775,1,0.0306,0.953,0.95,0.0868,0.199,165.604,4,341581.0,['new age'],Yanni,63,1986.0,2
Before I Go,38,270707,0,0.299,0.113,3,-20.484,1,0.0316,0.952,0.969,0.232,0.101,94.751,4,341581.0,['new age'],Yanni,63,1986.0,2
Enchantment,42,233493,0,0.256,0.138,3,-20.109,1,0.0368,0.97,0.938,0.376,0.0646,124.544,3,341581.0,['new age'],Yanni,63,1993.0,2
Before I Go,43,273640,0,0.301,0.135,3,-19.766,1,0.0309,0.947,0.939,0.0907,0.0776,94.242,4,341581.0,['new age'],Yanni,63,1993.0,2
Until the Last Moment,40,386187,0,0.216,0.199,6,-18.43,0,0.032,0.948,0.981,0.0904,0.052,101.935,3,341581.0,['new age'],Yanni,63,1993.0,2
Within Attraction,30,249973,0,0.515,0.554,4,-13.364,0,0.0353,0.77,0.984,0.316,0.93,168.629,1,341581.0,['new age'],Yanni,63,1986.0,2
The End Of August,31,291653,0,0.193,0.165,1,-21.182,1,0.0325,0.942,0.922,0.0953,0.142,150.955,3,341581.0,['new age'],Yanni,63,1986.0,2
Only A Memory,39,256333,0,0.281,0.138,1,-20.978,1,0.036,0.94,0.961,0.109,0.0405,107.718,3,341581.0,['new age'],Yanni,63,1993.0,2
Enchantment,29,230920,0,0.251,0.111,3,-21.488,1,0.0343,0.972,0.879,0.146,0.0739,129.228,4,341581.0,['new age'],Yanni,63,1986.0,2
Dress Down,57,272533,0,0.769,0.403,0,-15.134,1,0.051,0.197,0.000191,0.264,0.567,118.007,4,14074.0,['classic city pop'],秋元薫,48,1986.0,0
我がままなハイヒール,47,303427,0,0.821,0.468,7,-14.416,1,0.041,0.123,0.242,0.0416,0.683,106.671,4,14074.0,['classic city pop'],秋元薫,48,1986.0,0
ナルシスト,32,284040,0,0.637,0.752,5,-12.758,1,0.0387,0.0524,0.00627,0.399,0.899,156.003,4,14074.0,['classic city pop'],秋元薫,48,1986.0,0
Toda la Vida,57,289733,0,0.669,0.843,1,-7.341,0,0.0435,0.0996,1.57e-06,0.0615,0.664,108.668,4,1480038.0,"['latin', 'latin pop', 'mexican pop', 'ranchera', 'rock en espanol']",Emmanuel,72,1986.0,0
Solo,42,261773,0,0.523,0.465,10,-9.816,1,0.0298,0.158,0.0,0.118,0.0616,124.104,4,1480038.0,"['latin', 'latin pop', 'mexican pop', 'ranchera', 'rock en espanol']",Emmanuel,72,1986.0,0
Quiero Dormir Cansado,64,241227,0,0.727,0.437,2,-14.581,0,0.0401,0.286,0.0,0.0255,0.683,113.107,4,1480038.0,"['latin', 'latin pop', 'mexican pop', 'ranchera', 'rock en espanol']",Emmanuel,72,1988.0,0
Todo Se Derrumbó Dentro de Mí,63,312560,0,0.487,0.304,2,-15.082,0,0.0953,0.539,0.0,0.152,0.449,177.747,3,1480038.0,"['latin', 'latin pop', 'mexican pop', 'ranchera', 'rock en espanol']",Emmanuel,72,1988.0,0
Con Olor a Hierba,57,219827,0,0.682,0.291,10,-15.827,1,0.0353,0.526,0.0,0.0629,0.642,105.642,4,1480038.0,"['latin', 'latin pop', 'mexican pop', 'ranchera', 'rock en espanol']",Emmanuel,72,1988.0,0
Al Final,55,220467,0,0.362,0.374,10,-12.131,1,0.036,0.767,0.0,0.0838,0.21,79.35,4,1480038.0,"['latin', 'latin pop', 'mexican pop', 'ranchera', 'rock en espanol']",Emmanuel,72,1988.0,0
El Día Que Puedas,53,247040,0,0.686,0.367,5,-16.037,0,0.0337,0.119,3.19e-06,0.0931,0.921,124.543,4,1480038.0,"['latin', 'latin pop', 'mexican pop', 'ranchera', 'rock en espanol']",Emmanuel,72,1988.0,0
